run_id,run_time,task,dataset_version,code_version,split_strategy,metrics_json,key_params_json,output_paths_json,notes,conclusion
classification-20260316-104434,2026-03-16 10:44:34,classification,train.csv|2129689B|2026-03-15 12:07:33,d979766,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/classification_predictions.csv"", ""confusion"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_confusion_matrix.csv"", ""class_report"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_class_report.csv"", ""confusion_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa tốt hơn
forecasting-20260316-104435,2026-03-16 10:44:35,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
association-20260316-105119,2026-03-16 10:51:19,association,train.csv|2129689B|2026-03-15 12:07:33,d979766,basket grouped by Order ID,"{""rule_count"": 12, ""max_lift"": 1.254701, ""avg_lift_top5"": 1.2276986}","{""algorithm"": ""apriori"", ""min_support"": 0.01, ""min_confidence"": 0.02, ""min_lift"": 1.0, ""max_length"": 3, ""top_n_rules"": 12, ""item_level"": ""Sub-Category""}","{""itemsets"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/association_itemsets.csv"", ""rules"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/association_rules.csv"", ""top_categories_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/top_subcategories.png""}",Luật kết hợp trên giỏ hàng theo hóa đơn.,chưa tốt hơn
clustering-20260316-105120,2026-03-16 10:51:20,clustering,train.csv|2129689B|2026-03-15 12:07:33,d979766,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/clustering_comparison.csv"", ""assignments"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/cluster_assignments.csv"", ""profile"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/cluster_profile.csv"", ""profile_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",chưa tốt hơn
classification-20260316-105121,2026-03-16 10:51:21,classification,train.csv|2129689B|2026-03-15 12:07:33,d979766,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/classification_predictions.csv"", ""confusion"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_confusion_matrix.csv"", ""class_report"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_class_report.csv"", ""confusion_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa tốt hơn
forecasting-20260316-105122,2026-03-16 10:51:22,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
association-20260316-105651,2026-03-16 10:56:51,association,train.csv|2129689B|2026-03-15 12:07:33,d979766,basket grouped by Order ID,"{""rule_count"": 12, ""max_lift"": 1.254701, ""avg_lift_top5"": 1.2276986}","{""algorithm"": ""apriori"", ""min_support"": 0.01, ""min_confidence"": 0.02, ""min_lift"": 1.0, ""max_length"": 3, ""top_n_rules"": 12, ""item_level"": ""Sub-Category""}","{""itemsets"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/association_itemsets.csv"", ""rules"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/association_rules.csv"", ""top_categories_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/top_subcategories.png""}",Luật kết hợp trên giỏ hàng theo hóa đơn.,chưa tốt hơn
clustering-20260316-105652,2026-03-16 10:56:52,clustering,train.csv|2129689B|2026-03-15 12:07:33,d979766,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/clustering_comparison.csv"", ""assignments"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/cluster_assignments.csv"", ""profile"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/cluster_profile.csv"", ""profile_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",chưa tốt hơn
classification-20260316-105653,2026-03-16 10:56:53,classification,train.csv|2129689B|2026-03-15 12:07:33,d979766,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/classification_predictions.csv"", ""confusion"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_confusion_matrix.csv"", ""class_report"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_class_report.csv"", ""confusion_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa tốt hơn
forecasting-20260316-105654,2026-03-16 10:56:54,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
association-20260316-110216,2026-03-16 11:02:16,association,train.csv|2129689B|2026-03-15 12:07:33,d979766,basket grouped by Order ID,"{""rule_count"": 12, ""max_lift"": 1.254701, ""avg_lift_top5"": 1.2276986}","{""algorithm"": ""apriori"", ""min_support"": 0.01, ""min_confidence"": 0.02, ""min_lift"": 1.0, ""max_length"": 3, ""top_n_rules"": 12, ""item_level"": ""Sub-Category""}","{""itemsets"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/association_itemsets.csv"", ""rules"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/association_rules.csv"", ""top_categories_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/top_subcategories.png""}",Luật kết hợp trên giỏ hàng theo hóa đơn.,chưa tốt hơn
clustering-20260316-110217,2026-03-16 11:02:17,clustering,train.csv|2129689B|2026-03-15 12:07:33,d979766,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/clustering_comparison.csv"", ""assignments"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/cluster_assignments.csv"", ""profile"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/cluster_profile.csv"", ""profile_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",chưa tốt hơn
classification-20260316-110218,2026-03-16 11:02:18,classification,train.csv|2129689B|2026-03-15 12:07:33,d979766,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/classification_predictions.csv"", ""confusion"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_confusion_matrix.csv"", ""class_report"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/classification_class_report.csv"", ""confusion_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa tốt hơn
forecasting-20260316-110219,2026-03-16 11:02:19,forecasting,train.csv|2129689B|2026-03-15 12:07:33,d979766,time-based split with holdout horizon=6,"{""MAE"": 13133.564803, ""RMSE"": 18419.983394, ""sMAPE"": 18.725375}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_comparison.csv"", ""predictions"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/diagnostics/forecast_predictions.csv"", ""residuals"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/tables/core/forecast_residuals.csv"", ""forecast_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_vs_actual.png"", ""forecast_residual_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/forecast_residuals.png"", ""sales_time_figure"": ""/hdd3/nckh-AIAgent/tungtt/Datamining/DataminingSupperMarketSales/outputs/figures/weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,chưa tốt hơn
association-20260320-224153,2026-03-20 22:41:53,association,train.csv|2129689B|2020-09-11 15:40:16,d4b120e,basket grouped by Order ID,"{""rule_count"": 12, ""max_lift"": 1.254701, ""avg_lift_top5"": 1.2276986}","{""algorithm"": ""apriori"", ""min_support"": 0.01, ""min_confidence"": 0.02, ""min_lift"": 1.0, ""max_length"": 3, ""top_n_rules"": 12, ""item_level"": ""Sub-Category""}","{""itemsets"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\diagnostics\\association_itemsets.csv"", ""rules"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\core\\association_rules.csv"", ""top_categories_figure"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\figures\\top_subcategories.png""}",Luật kết hợp trên giỏ hàng theo hóa đơn.,tốt hơn
clustering-20260320-224203,2026-03-20 22:42:03,clustering,train.csv|2129689B|2020-09-11 15:40:16,d4b120e,customer-level aggregation from transactional data,"{""silhouette"": 0.38952090303089726, ""davies_bouldin"": 1.011043135413477, ""best_k"": 4, ""accepted_for_report"": true, ""noise_share"": 0.0}","{""features"": [""recency_days"", ""total_sales"", ""avg_order_value"", ""active_days"", ""unique_categories""], ""algorithms"": [""kmeans"", ""agglomerative"", ""dbscan""], ""candidate_k"": [2, 3, 4, 5, 6], ""dbscan"": {""eps_values"": [0.6, 0.8, 1.0, 1.2], ""min_samples_values"": [5, 8, 12]}, ""best_algorithm"": ""kmeans""}","{""comparison"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\core\\clustering_comparison.csv"", ""assignments"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\diagnostics\\cluster_assignments.csv"", ""profile"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\core\\cluster_profile.csv"", ""profile_figure"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\figures\\cluster_profile.png""}","So sánh KMeans, Agglomerative và DBSCAN trên đặc trưng khách hàng.",tốt hơn
classification-20260320-224204,2026-03-20 22:42:04,classification,train.csv|2129689B|2020-09-11 15:40:16,d4b120e,stratified train/test split at customer level,"{""accuracy"": 0.386935, ""f1_macro"": 0.369547, ""roc_auc_ovr"": 0.548107}","{""C"": 10.0, ""class_weight"": ""balanced""}","{""comparison"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\core\\classification_comparison.csv"", ""predictions"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\diagnostics\\classification_predictions.csv"", ""confusion"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\core\\classification_confusion_matrix.csv"", ""class_report"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\core\\classification_class_report.csv"", ""confusion_figure"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\figures\\classification_confusion_matrix.png""}",Phân lớp phân khúc khách hàng với target Segment.,chưa có mốc so sánh
forecasting-20260320-224205,2026-03-20 22:42:05,forecasting,train.csv|2129689B|2020-09-11 15:40:16,d4b120e,time-based split with holdout horizon=6,"{""MAE"": 13133.389642, ""RMSE"": 18419.610063, ""sMAPE"": 18.72501}","{""frequency"": ""MS"", ""horizon"": 6, ""moving_average_window"": 3, ""holt_winters"": {""trend"": ""add"", ""seasonal"": ""add"", ""seasonal_periods"": 12}, ""sarimax"": {""order"": [1, 1, 1], ""seasonal_order"": [1, 0, 0, 12]}, ""enabled_models"": [""naive"", ""moving_average"", ""holt_winters"", ""sarimax"", ""prophet""], ""best_model"": ""holt_winters""}","{""comparison"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\core\\forecast_comparison.csv"", ""predictions"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\diagnostics\\forecast_predictions.csv"", ""residuals"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\tables\\core\\forecast_residuals.csv"", ""forecast_figure"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\figures\\forecast_vs_actual.png"", ""forecast_residual_figure"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\figures\\forecast_residuals.png"", ""sales_time_figure"": ""D:\\CODE\\DNU_Data_Mining\\DataminingSupperMarketSales\\outputs\\figures\\weekly_sales.png""}",So sánh baseline và mô hình forecast nâng cao theo đúng split thời gian.,tốt hơn
